,text,score,jaehyeong/koelectra-base-v3-generalized-sentiment-analysis,klue/bert-base,matthewburke/korean_sentiment,monologg/koelectra-base-v2-discriminator,skt/kogpt2-base-v2,beomi/kcbert-large
4366,"만족합니다. 인문학에 대한 갈등을 조금이나마 해소하고, 관련 도서나 영화를 보고 싶은 생각이 듭니다.",1,1,1,1,1,-1,1
4367,"구글 활용법을 듣고 교사를 위한 구글 활용법을 듣고 구글의 다양한 기능을 기본적으로 알 수 있어서 좋았습니다. 구글 시트를 통한 협업, 학교에서 자료를 공유하고 모을 때 참 편리하였습니다. 구글 드라이브 역시 usb없이 문서를 저장할 수 있어 편리하였습니다. 앞으로도 기술의 발전을 배우는 교사가 되고 싶습니다.",1,1,1,1,1,-1,-1
4368,"Let's AI 인공지능 교육 활용편 연수 Let's AI 인공지능 교육 활용편 연수를 통해, AI 소양습득에서 부터 AI 원리 이해와 실생활에 적용하는 방법을 알고 이를 확장하여 교과 융합의 내용을 학습하는 기회를 갖게 되었습니다.",1,1,1,1,1,0,-1
4369,반성하게 된.. 고민하고 열심히 자료를 만들어 사용해보고 또 고치고 그랬어야 했는데.. 지금이라도!! 당장!! 이라는 반성을 해 보았습니다. 박지희 선생님~ 감사합니다.,1,1,1,1,1,-1,1
4370,설민석의 한국사능력검정시헙 방대한 내용을 간략하면서도 흥미롭게 접할 수 있는 유익한 연수입니다.,1,1,1,1,1,-1,0
4371,우리 역사 바로 알기 그동안 잘 몰랐던 우리 역사에 대해서 다시 생각해 보는 기회가 되었습니다. 조금 더 깊이 있게 들여다 봐야겠다는 마음입니다.,1,1,1,1,1,0,-1
4372,재미있는 연수입니다. 간단하고 예쁜 그림 그리기를 통해 마음을 쉴 수 있는 연수입니다. 여러 번 반복해서 보고 싶은 내용입니다. 감사합니다.,1,1,1,1,1,-1,-1
4373,필요한 연수^^ 온라인 수업을 하기 전 꼭 알아두면 좋은 내용들이 있어서 매우 유익한 연수였습니다. 감사합니다.,1,1,1,1,1,-1,-1
4374,"학생 및 교사 자신을 위해 필요한 연수 학습적인 부분보다도 인성적인 부분의 지도가 더 어려운 요즘 시대에 도움이 되는 연수라 생각합니다. 강사님의 강의와 출연하신 선생님들의 사례나눔에 공감도 되고 소소한 팁도 얻었습니다. 처벌적, 징벌적 관점이 아닌 회복적 관점에서의 학생지도와 교실상담 연수에 참여하셔서 다른 선생님들께도 도움이 되셨으면 합니다.",1,1,-1,1,1,-1,-1
4375,"정말 제목과 딱 들어맞는 연수!! 이런 연수가 있는 줄 몰랐다가 제목이 마음에 들어 연수를 신청했습니다. 연수의 내용이 방대하고 교직의 A to Z, 알파와 오메가 라고 할 수 있을 정도로 구석구석 유용한 내용들이 들어 있었습니다. 교직에 있는 분이라면 한번은 들어두면 좋을 내용들이구요. 시험볼 거라서 더 열심히 들어졌는지는 모르겠지만 앞으로 교직생활을 하는데 많은 도움이 될 듯합니다. 다른 분들도 꼭 들어보세요~!!",1,1,-1,1,1,-1,0
4376,"연수 잘 들었습니다. 강의 내용 자체는 굉장히 만족스럽습니다. 그동안 생각없이 써 오던 영어 문법을 다시 한번 정리해보는 계기가 되었어요.
같은 교재 61~120에 해당하는 후속 강의가 기다려 질 정도로(개설 계획이 없다고 하네요 .. )

다만 출석시험은 좀 문제가 있습니다.
어쨌거나 강의에서 언급됐던 내용이나 교재에 있는 예문들을 바탕으로 문제가 나왔어야 되는거 아닌가 싶은데
초반부 (1~15번 정도?) 문제들은 터무니 없었어요

본인이 영어를 원래 좀 한다 하는 분 아니면
상대평가에서 비교적 낮은 점수를 받을 수도 있다는 점 참고 하면서 수강신청 해야 할 듯..

다만 이수 기준이 총점 60점 이상이라 이수 자체는 크게 어려움은 없습니다.",1,1,-1,1,1,-1,-1
4377,나도 따라해 보고 싶다는 생각이 드는 연수 나도 따라해 보고 싶다는 생각이 드는 연수였습니다.,1,1,0,1,1,-1,-1
4378,잘 들었습니다. 잘 들었습니다. 연수는 도움이 될 것 같습니다. 새롭게 변화된 내용이 더 첨부되면 좋을 듯 합니다.,1,1,1,1,1,-1,-1
4379,"많은 도움을 받을 수 있는 연수입니다. 많은 도움을 받을 수 있는 연수입니다.
강사님의 교육에 대한 열정과 노력에 감탄이 절로 납니다.",1,1,0,1,1,-1,-1
4380,"구글연수 구글의 다양한 기능에 대하여 잘 배웠습니다.
특히 미리캔버스 많이 사용하겠습니다.",1,1,1,1,1,-1,-1
4381,많은 도움이 될것 같습니다 음....두달을 가르쳤는데도 한글이 잘 안되는 학생이 있습니다. 그 학생에게 많은 도움이 될것 같습니다,1,1,0,1,1,-1,-1
4382,"잘 들었습니다~ 강사 3분이 나와서 강의를 해주셨는데 내용이 겹치기도 하고 서로 다른 부분도 있고 하네요.
그렇게 만족스러운 연수는 아닌 것 같아요.
특히 마지막 강사분은 혼자 책을 읽으시는 느낌이라 듣기 힘들었어요.

학생 인터뷰도 별로 의미있는 정보는 없는 것 같아요.
이렇게 같은 내용 반복하고 강의 여러개를 붙여놓는 것 보다는
귀뚫기 등으로 영어노출을 해서 영어학습을 한 실제 사례들을 면밀히 보는 것이 더 도움이 되지 않을까 싶어요.",-1,-1,0,-1,1,-1,-1
4383,제주도로 떠나다 제주도의 이곳 저곳을 여행할 때 많은 도움이 될 것 같아 좋았습니다,1,1,1,1,1,-1,-1
4384,"꼭 필요한 연수 교사들에게는 꼭 필요한 연수가 아닌가 생각이 들었습니다.
아이들의 자율성을 키우는 것이 그들의 미래를 스스로 개척해 나가는 중요한 점이라고 생각됩니다.",1,1,1,1,1,-1,-1
4385,훌륭한 강의였습니다. 기초학력 관련 연수를 찾다가 듣게 되었습니다. 교사의 입장에서 쉽고 알찬 정보를 알려주셔서 현장에서 활용하기에 좋은 것 같습니다.,1,1,-1,1,1,-1,-1
4386,"꼭 필요한 연수 몰랐던 것을 많이 알고 갑니다.
감사합니다~",1,1,1,1,1,-1,-1
4387,유용한 연수 안전교육의 중요성이 부각되고 있는 시기에 쉽게 이해할 수 있는 내용의 유익한 연수였습니다,1,1,-1,1,1,-1,-1
4388,식물 가이드 교실에 키우는 식물이 많아지면서 궁금한 것들도 있었는데 차근차근 잘 설명해 주셔서 도움이 되었습니다.,1,1,1,1,1,-1,-1
4389,"누군가의 속도가 아닌 나만의 속도 누군가의 속도가 아닌 나만의 속도로 살아가기 위해서는 에고의 욕망을 내려놓고 나를 봉인하고는 시간의 필요성을 머리가 아닌 가슴 그리고 지금 여기서 내가 원하는 것을 할 수 있는 것을 하나씩 실천하는 용기의 의미를 깨닫는 계기가 되었습니다.
책에 담긴 수많은 사람들의 생각을 공유하고, 그것을 나의 생각에 가감할 수 있었던 시간 또한 이번 연수가 나에게 준 소중한 경험이었습니다. 감사합니다.",1,1,1,1,1,-1,-1
4390,"디지털 드로잉 적극 추천합니다. ^^ 그림을 그리고는 싶은데 잘 그리지는 못하고, 다른 선생님들이 예쁘게 작업하신 클립아트들을 가져다쓰면서도 감사한 마음도 있지만 뭔가 내 마음에 쏙 들지는 않고... 다양한 마음들을 느끼다가 우연히 듣게된 연수를 통해 오랜만에 또 뭔가 배우고 싶은 욕구들을 많이 느끼네요. 연수 듣고 매일 아침 모닝 만다라를 하나씩 그려보고 있어요. ^^ 고민하시는 분 적극추천합니다.
특히 강사님 설명이 온라인 연수 특유의 딱딱함 없이 정말 앞에서 대면 연수해주시는 것처럼 농담도 하시고, 개그도 하시고 편하게 이끌어주셔서 정말 더 재밌게 들었어요. 일주만에 연수를 어찌 다듣나했더니 이 연수는 정말 그렇게 되네요. ^^",1,1,-1,1,1,-1,-1
4391,"수다 떨다 보면 1시간이 훌쩍 지나 있어요... 처음에는 유미의 세포들이란 제목에 끌려 연수를 듣게 되었어요.
요즘 유미의 세포들 시즌2가 방송되고 있거든요.
유미의 세포들 드라마를 재미있게 봐서 연수에도 자연스럽게 눈이 갔어요.
그래서 연수를 선택했는데, 연수가 참 재미있더라구요.
두 분의 강사 분이 수다 떨듯이 재미있게 이야기를 이끌어 가고, 그렇게 수다를 듣다 보면 어느새 1시간이 훌쩍 지나있더라구요.
시간 가는 줄 모르고 재미있게 연수를 마쳤습니다.
어렵고 딱딱한 심리학, 이런 연수라면 또 들을 수 있을 것 같아요.^^",1,1,-1,1,1,-1,-1
4392,"과학 수업에 도움이 되는 연수 과학 수업 전반에 걸쳐서 수업 준비 시 많은 참고가 되었으며, 실제 지도 사례를 바탕으로 강의를 구성한 점이 정말 좋았습니다.",1,1,1,1,1,-1,0
4393,유익해요 페들렛을 하게 되어 듣게 된 연수인데 도움이 많이 되었습니다. 추천합니다.,1,1,-1,1,1,-1,-1
4394,"다시 한번 책을 읽어보는 계기가 되었다 다시 한번 책을 읽어보는 계기가 되었고, 강사님의 관점에서 책을 다시 바라보는 의미있는 시간을 갖게 되었다.",1,1,1,1,1,-1,-1
4395,고교학점제가 제대로 운영되면 좋겠어요 고교학점제를 실제 성공적으로 운영한 학교에서 많은 노력을 했음을 알 수 있었습니다. 우리 학교에 적용하려면 개인의 생각만으로는 어렵겠다는 생각이 들었습니다. 학생들이 적극적으로 배움을 일으킬 수 있도록 운영되는 고교학점제가 되어야 한다는 것을 배우는 좋은 연수였습니다.,1,1,0,1,1,0,-1
4396,유익해요 교직생활에 꼭 필요한 연수였어요,1,1,0,1,1,-1,-1
4397,아주 많은 도움이 되었어요 구글은 스마트폰 계정연결이나 검색싸이트 정도로만 이용했는데 연수를 받고 나서 구글활용법이 무궁무진하다는 걸 알게 됐습니다. 학습활동에 도움될 뿐만이 아니라 개인적으로도 매우 유용한 연수였습니다.,1,1,-1,1,1,0,-1
4398,"중국어 도전! 내건 너무나 높은 어학의 문턱! 도전! 외치다 중도 포기가 몇 번이던가~
코로나로 굳게 닫힌 여행의 문을 중국 드라마로 위안 삼던 차에...다시 도전하게 된 중국어 강의!
생활 중국어 강의인 관계로 웬걸...드라마의 대사가 조금씩 들리는 것 같다. 뭔가 희망적인 느낌이 들어 출퇴근길 강의 복습도 하게 된다. 연수가 끝난 지금도, 아니 아직도 강의 복습을 하게 된다. 두 강사님께 감사한다~^^",1,1,1,1,1,-1,-1
4399,"도움 많이됩니다~ 실질적인 사고 사례와 이에 대한 대처법에 대해 잘 설명해주는 연수입니다.
실제 신영일씨가 설명해주시는 것은 아니어서 제목이랑 달라 당황하긴 했는데...
다양한 각종 분야의 전문가가 설명해주시는 것이라 내용 하나는 확실하네요~ 추천합니다!",1,1,-1,1,1,-1,-1
4400,수업에 도움이 되어요. 수업중 띵커벨을 많이 사용하는데 도움이 되었어요.,1,1,1,1,1,-1,-1
4401,유익해요 재미있고 유쾌하게 역사 공부한 느낌이에요.,1,1,-1,1,1,-1,-1
4402,"스마트 별것없다. 정말 쉽게 이용할 수 있도록 강의해 주셔서 고맙습니다. 용기, 내 볼께요!!",1,1,1,1,1,-1,-1
4403,수업에 도움이 되는 연수 소품 만들기 할 때 멋스러운 글귀도 배우고 싶어서 강의를 신청하였어요. 따라해 볼 수 있도록 한 가지 주제에 다양한 예시(기본 2가지 이상)와 도구를 사용한 기법들을 알려주셔서 좋았습니다. 또 어떤 도구를 사용했는지 따로 문서로 다운 받아볼 수 있어서 구매해서 제작에도 어렵지 않을 거 같아요^^ 작품 중에 쉬운 건 따라 해 볼 수 있을 거 같고...역시 전문가는 다르구나~ 느꼈습니다. 만들기 쉬운 건 따라 해보고 아닌 건 빠르게 포기하고 새 제품을 구매할 거 같아요.ㅎㅎ,1,1,-1,1,1,-1,-1
4404,메타버스의 교육현장 적용데 대한 좋은 내용의 연수입니다. 메타버스의 교육현장 적용데 대한 좋은 내용의 연수입니다.,1,1,1,1,1,-1,-1
4405,내용이 정말 좋네요. 내용이 정말 좋네요. 감사합니다.,1,1,1,1,1,-1,-1
4406,"기초학력의 첫걸음, 수학교육 수학교육에 대하여 다시금 되짚어 볼 수 있는 의미있는 시간되었어요. 감사합니다~!!",1,1,1,1,1,-1,-1
4407,"실제 현장에서 사용할수 있는 내용의 연수 연수 내용이 매우 알차고 현장에서 학생들에게 바로 적용할수있는 프로그램들이어서
매우 유용했습니다.
처음 친구들과 사귀기전 자신에 대해서 아는것부터 친구사귀기 자신의 감정 다루기
분노를 조절하기 등. 비단 아이들 뿐 아니라 성인들과 청소년들에게도 모두 적용되는
내용들이란 생각이 들어 매우 유익하고 도움이 되는 강의였습니다~~ ^^",1,1,1,1,1,-1,-1
4408,"힐링의 시간이었습니다. 연수를 들으며 나를 돌아보는 시간이 되었습니다.
힐링이 되는 연수였고 추천합니다.
감사합니다.",1,1,1,1,1,-1,-1
4409,학습격차 학급내 학습격차에 대해 이해하고 도움이 되는 시간이였습니다.,1,1,1,1,1,-1,-1
4410,세바시를 통해 돌아보는 교직생활 편안한 마음으로 들어도 집중이 잘되는 명강의들로 구성되어 있고 테마별로 생각할거리가 풍성합니다.,1,1,0,1,1,-1,-1
4411,반가운 연수 연수 배경의 싱싱하고 푸릇푸릇한 모습만으로도 마음이 편안해 지는 연수여서 연수를 듣는 시간이 참 행복했습니다. 제 욕심에 예쁜 화분을 들여놓고는 제대로 된 지식이 없어 죽이거나 볼품없어 지는 모습을 보며 안타까움이 많았는데 잘 할 수도 있겠다는 희망을 품게 되는 연수였습니다. 연수를 듣는 내내 제 마음도 싱싱한 관엽식물의 색깔처럼 초록초록해지는 생기를 느꼈습니다.,1,1,-1,1,1,-1,-1
4412,"차분하게 힐링되는 연수 오래전에 읽었었고 마음 속에 기억이 남아있는 문학 작품들을 정여울 작가가 설명해 주는 것을 들으면서 마음이 편안해지고 따뜻해 지는 것을 강의를 듣는 내내 느끼며 행복했습니다. 작가님의 차분하고 편안한 목소리, 당신의 경험을 바탕으로 한 심리학으로 바라본 문학 작품 속 주인공들의 마음 속 들여다 보기로 나를 돌아보고 도닥여 주는 시간이 되기도 했습니다. 너무 좋아서 주변 친구들에게 많이 소개한 강의였고 후속편 이야기로 꾸준히 들을 수 있기를 희망합니다.",1,1,-1,1,1,-1,-1
4413,마음이 따뜻해지는 연수 지친 마음을 따뜻하게 만들어 주는 연수입니다. 잠깐의 쉼표가 필요할 때 들어보시면 좋아요. 추천합니다.^^,1,1,-1,1,1,-1,-1
4414,"도전해 진행하시는 선생님은 한 아이도 놓치지 않겠습니다 라는 표어를 제대로 실천하시는 분이신것 같다.
부끄럽기도 했고 순간순간 감동도 있었고 도전해보고 싶은 마음도 들게 하는 강의였다.
강의를 들은다음엔 아이들을 대하는 태도가 달라지는것을 느낄수가 있었다.
짜증낼 일도 그 아이를 품는 마음으로 대화를 풀어가도록 노력했다.
힘들지만 의미있는 일이며 나의 마음가짐이나 행동이 한 아이를 바르게 세워 나갈수도 있겠구나 하는
긍정적인 마음을 갖게했고 도전해보고 싶은 마음이 생기는 시간이었다. 이런 강의를 자주 접할 수 있었으면 좋겠다.",1,1,-1,1,1,-1,-1
4415,"굿굿 다가올 미래에 대한 이야기가 술술

재밌는 연수였어요",1,1,1,1,1,-1,0
4416,"생생한 역사 이야기 최태성 선생님께서 너무 재밌게 알려주셔서 역사학습이 귀에 쏙쏙
너무 유익한 연수였습니다.",1,1,1,1,1,-1,-1
4417,"다양한 디자인 및 그리기 기법을 배울 수 있어요. 교실 환경 및 다양한 디자인물을 만들 수 있어 좋았어요.
프로크리에이티브와 메디방 앱을 가지고 계신 분들, 신청하시면 좋습니다.",1,1,1,1,1,-1,-1
4418,감사합니다! 쉬우면서도 따뜻하고 아름다운 인문학 강의 감사합니다. 덕분에 쉼의 시간이 되었어요. 너무 재미있었구요. 제가 예전에 좋아했던 주인공을 작가님의 따뜻한 시선으로 다시 만나게 되어 행복했어요. 앞으로 작가님의 책을 많이 접하게 될 것 같아요.^^,1,1,-1,1,1,-1,1
4419,세계 여행 가요! 요즘 들어 세계사에 관심이 생기는 바람에 연수를 신청하게 되었는데 가벼운 마음으로 이국적인 풍경을 바라보고 해설도 들으며 세계 역사와 문화를 배우는 좋은 기회가 되었습니다.,1,1,1,1,1,-1,-1
4420,"최초 환경교육 연수... 이제까지 여러 종류의 연수를 받았지만 환경교육 관련 연수는 처음이네요.
뉴스를 접할 때마다 심각하게 다가오는 지구 기후 이상 현상을 보며 그 심각성을 더 실감하게 되어 연수를 신청하게 되었습니다.
우리 아이들에게도 어릴 때부터 지속적으로 교육을 한다면 조금이나마 환경을 생각하는 마음이 습관화되지 않을까 싶습니다.
작은 일부터 실천해나가고자 다짐해 봅니다..^^",1,1,-1,1,1,-1,-1
4421,"추천합니다! 실력있는 선생님들의 노하우도 전수받고
자료도 다운받을 수 있어서 적용도 쉽게 할 수 있는 연수였습니다.",1,1,1,1,1,-1,-1
4422,"방콕하며 즐기는 미술관 여행 미술을 좋아하는, 미술관 나들이를 즐기는 선생님들!
집에서 가볍게 재미있고 흥미로운 미술가에 대한 이야기를 들을 수 있는 연수입니다.
명화를 좋은 화질로 보는 즐거움
마치 세계 유명 미술관을 도슨트와 함께 여행하는 느낌으로 좋은 작품을 감상하는 즐거움을 느껴 봅니다.
30차시가 너무 빨리, 금방 끝났네요.",1,1,1,1,1,-1,-1
4423,"팅커벨과 패들렛, 알아두면 유용한! 패들렛의 기능이 이렇게 많은지 몰랐습니다. 그저 온라인 상으로 모여서 여러 의견을 남길 수 있다고 생각했는 생각보다 활용도가 높았어요.
온라인, 오프라인에서 모두 활용할 수 있는 방법을 제시해 주셔서 유용했습니다. 그리고 교과목별로 활용방안, 교과 이외에도 다양한 활동에 활용할 수 있음을 구체적인 사례로 제시해주셔서 쉽고 흥미로웠습니다.
수업시간에 스마트 기기가 있다면 활용도가 더 높아질 것 같고, 고학년의 경우 과제를 제출하는 방법으로도 좋을 것 같았습니다.
초등 선생님을 위한 것이지만, 개인적으로는 중등에서도 잘 활용할 수 있겠다는 생각도 들었습니다.",1,1,-1,1,1,-1,-1
4424,"유익한 연수 학교현장에서 바로 활용할 수 있는 유익한 학교폭력예방 프로그램이라 생각한다
교재 내용ㄷㅎ 알차고 현장에서 근무 하시는 선생님들의 강의가 매우 유익한 연수였습니다.
아이들 지도에 많이 활용할 만한 매우 유익한 연수였습니다.",1,1,-1,1,1,-1,-1
4425,"학급을 이끄는데 지치기만 했는데, 연수를 통해 그 이유를 알았어요! 아이들을 가르치며 점점 지쳐가는 스스로를 다독이기만 했는데
제가 만능해결사로 아이들 일을 일일이 해결해 주려고 하는 해결사 타입이라는 걸 연수를 통해 깨달았어요
의욕이 넘치다 못해 아이들에게 학교에서 교사가 아닌 엄마가 되고 있었나봐요
좋은 루틴이 스스로 하는 아이들을 만들고 자율성을 키우는 길이라는 소중한 가르침!
그리고 학급을 이끄는데 꼭 필요한 꿀팁까지~ 안들을 이유가 없는 연수입니다.
동료 다른 선생님들께도 마구마구 추천했습니다.
감사해요!",1,1,-1,1,1,-1,-1
4426,상식업 코로나 시대 가지 못하였지만 간접적으로 경험하여 좋았습니다.,1,1,1,1,1,-1,-1
4427,야나두 적극 추천 야나두 팬임/ 현지생활영어가 재미있고 유익하고 알차게 구성된 강의/ 강사도(케일린 선생님) 좋고 진행도 아~주 매끄럽게 잘 이어짐/ 몇년 전에 야나두 강의 들어보고 좋아서 여러 선생님들께 추천 했고 반을이 좋았음/ 지난 번 강의도 좋았는데 간만에 연수원을 찾았더니 새로운 버전이 나와있어 반가웠음/ 참고로 저는 영어 전담을 오래 했고 EBS영어 방송청취등 영어에 관심이 많고 꾸준히 공부하고 있는 중임/ 강추합니다^^,1,1,0,1,1,-1,-1
4428,힐링이 되는 랜선 여행 태좆부터 순종까지 조선의 왕 순서대로 거쳐간 궁궐의 역사를 강사의 맛깔 나는 강의로 코로나 시국에 힐링이 되는 랜선여행이 되었다. 방학이 되어 다시 찾는 궁궐은 예전의 궁궐이 아니고 역사가 함께 숨쉬는 궁궐이 되리라 믿으며 즐거운 시간이 되었다.ㅣ,1,1,1,1,1,-1,-1
4429,"좋은 연수를 들었습니다. 고교학점제 업무를 올해 처음으로 맡게 되어서 어려움이 많았는데 연수에서 교육과정 편제의 차이점, 다른 학교들의 사례들을 충분히 보여주셔서 업무 이해에 도움이 되었습니다. 하지만 비주얼 자료가 많이 없는게 아쉽습니다.",1,1,1,1,1,0,-1
4430,"좋은 연수 감사합니다 좋은 연수 감사합니다
고교학점제를 이해하는데 많은 도움이 되었습니다",1,1,1,1,1,-1,-1
4431,"좋은 연수 여행가서 쓸 유용한 표현들,, 넘넘 좋아요~",1,1,1,1,1,-1,-1
4432,유익한 연수 외면하기도 했고 잘 몰랐던 금융교육을 제대로 배울 좋은 연수였어요,1,1,1,1,1,-1,-1
4433,"좋아요 실생활에서 활용할 수 있는 문법에 관한 강의입니다.
추천합니다.",1,1,-1,1,1,-1,-1
4434,명강의!! 4차 산업을 대비하는 미래교육을 위한 연수!!!,1,1,1,1,1,-1,-1
4435,꼭 필요한 연수! 교실에서 알아야 할 여러 전염병 관련 내용들이 있어서 좋았습니다,1,1,1,1,1,-1,-1
4436,꼭 필요한 연수! 교실에서 알아야 할 여러 전염병 관련 내용들이 있어서 좋았습니다,1,1,1,1,1,-1,-1
4437,기초학력이 부족한 학생을 위한 연수 교실에서 바로 적용할 수 있는 활동들이 있어서 좋았습니ㅏㄷ,1,1,1,1,1,-1,-1
4438,한번에 듣는 법정연수 꼭 필요한 의무 연수를 한번에 들을 수 있어서 좋았습니다.,1,1,1,1,1,-1,-1
4439,"소통과 변화의 첫걸음, 욕구 코칭 제 자신의 욕구에 대해서도 알아보고 저의 주변사람들의 욕구도 알게되어서 조금 더 성숙해지는 계기가 되었습니다 이것을 바탕으로 아이들의 욕구를 이해하려고 노력하고 그에 맞게 행동하는 사람이 되고 싶습니다",1,1,-1,1,1,-1,-1
4440,잘들었어요 도움됐어요,1,1,1,1,1,-1,-1
4441,잘들었어요 도움됐어요,1,1,1,1,1,-1,-1
4442,"우리의 역사를 다시 돌아봅니다. 설민석의 한국통사

30시간의 짧은 연수이지만 우리 민족의 위대함을 다시금 느낄 수 있는 귀중한 시간이었습니다.

명강사의 시대를 아우르는 능력과 역사 사건의 깨알 같은 재미가 있어 시간 가는 줄 모르고 듣게 됩니다.

역사에 대해 새롭게 흥미를 느끼도록 하는 연수가 되었으며, 조금 더 심화된 연수가 준비되어 있으면 합니다.",1,1,0,1,1,-1,-1
4443,최고의 영어 연수 따라하기 쉽게 나와있어서 재미있게 공부합니다 ㅎㅎ,1,1,1,1,1,-1,-1
4444,최고의 연수 간편하게 필수 의무교육을 들을 수 있어서 넘 좋았습니다~!,1,1,1,1,1,-1,-1
4445,좋은 플랫폼 소개 학생들간의 온라인 협력 프로그램을 소개해줘서 감사합니다.~,1,1,1,1,1,-1,-1
4446,1학년 교사로서 점검과 반성의 시간 이번 연수를 들으며 그동안 1학년 담임을 하며 경험했던 일들과 아이들의 모습을 떠올리며 잘했던 부분은 어떤 것이었는지 부족했던 부분은 어떤 것이었는지 점검과 반성의 시간이 되었던 것 같습니다. 차분하면서도 신뢰있는 설명과 경험의 공유가 참 좋았던 것 같습니다. 감사드립니다~,1,1,1,1,1,-1,-1
4447,"깔끔한 진행과 수강 항상 해다마 많은 강좌를 수강중이며 잘 참여하여 만족도가 높습니다.
제게 필요한 강좌가 이제 없어보일 정도로 많이 참여 중.",1,1,1,1,1,-1,-1
4448,잊고 있었던 영어 문법을.... 잊고 있었던 영어문법을 엘리 선생님과 함께 재미있게 공부할 수 있어서 좋았습니다. 학생들 가르치는데 도움이 많이 되었어요.,1,1,0,1,1,-1,-1
4449,다름의 이해 다름의 이해를 들으며 내가 세상속에 얼마나 나와 다른 상황속에서 많은 이들이 살고 있나 고민해 보았습니다.,1,1,1,1,1,0,-1
4450,초등 영어에서 활용할 수 있는 알찬 연수 초등 영어에서 활용할 수 있는 알찬 연수였습니다.,1,1,-1,1,1,-1,-1
4451,"쉽고 재미나게 말씀해 주시네요 안전 교육 연수를 여러 개 들었는데, 이번 연수가 비교적 재미나게 강의를 하신다는 인상을 받았습니다.
학교 학생 생활 지도에서 가장 중요하면서도 자칫 간과하기 쉬운데, 이렇게 한 번 다시 들으면서 상기 시켜 보니까 도움이 되고 좋아요.",1,1,1,1,1,-1,1
4452,"야나두 미국에서 한 달 살기- 현지 토크 편 수명
야나두 미국에서 한 달 살기- 현지 토크 편을 통해 영어에 대한 자신감을 갖게 되었습니다.",1,1,1,1,1,-1,-1
4453,"디지털 네이티브 아이들의 메타버스 세상 디지털 네이티브 아이들의 메타버스 세상을 통해

메타버스라는 단어에 대해 알게 되었고

더욱더 좋아졌습니다. 감사합니다.",1,1,1,1,1,-1,-1
4454,"교사를 위한 구글 활용법(입문자편) 교사를 위한 구글 활용법(입문자편)을 통해 구굴에 대해 친숙하게 되었습니다.

감사합니다.",1,1,1,1,1,-1,-1
4455,"학습격차를 줄이기 위한 슬기로운 수업방안 학습격차를 줄이기 위한 슬기로운 수업방안을 통해

기초학력 지도학생 지도하는 방법을 터득하게 되어 도움이 되었습니다.

감사합니다.",1,1,1,1,1,-1,-1
4456,"반려식물 반려식물 가이드 너무 좋아서 집에서 활용하고 있습니다.

감사합니다.",1,1,-1,1,1,-1,-1
4457,"시험 빼면 힐링, 유네스코 세계문화유산을 찾아서 코로나 종식이 얼마 남지 않은 시점에서 집콕 세계여행을 꿈꿔본 소중한 시간이였다. 유럽,아시아,중동,아메리카 각 대륙에 걸쳐진 세계문화유산을 따라가보면서 짧게는 100년 길게는 3000년이 넘는 인류의 발자취가 소중하고 신기하기만 하였다. 교원승진을 위한 연수점수 96점 획득을 위한 필수 과정이기도 하지만, 96점이 안된다해도, 96점 이상의 점수를 받으신 그분들의 세계문화유산에 대한 해박한 지식에 감탄할 수 밖에 없겠다.. 전세계 곳곳의 세계문화유산을 나라와 지역을 유적을 연결하여 안다는 것이 절대 암기나 그 곳에 가본 경험없이는 쉽지만은 않을듯 해서다. 그렇든 저렇든 나의 1차 목표였던 '눈팅'으로 하는 세계일주의 여정은 잘 마친듯해서 나름 뿌듯하다. 시험까지 잘 본다면 금상첨화겠지..*^^*",1,1,0,1,1,-1,-1
4458,아이에 대해 더 잘 이해하게 되었어요. 교사의 입장보다 엄마의 입장에서 더 감정이입이 되는 연수였습니다. 무조건 무리에 속하고 무조건 무리의 중심이 되어야 한다는 생각은 잘못된 것 같아요. 아이의 성향을 이해하고 아이에게 맞는 사회적 관계를 형성할 수 있도록 도와주는 것이 엄마와 교사의 역할이라는 것을 다시금 느끼게 됩니다.,1,1,-1,1,1,-1,-1
4459,교안 정리 고교학점제 관련 교안을 좀더 구체적으로 정리했으면 합니다.,1,1,1,-1,1,-1,-1
4460,"이젠 주식에 대해 이해할 수 있어요 요즘 세상에 주식을 안해도 모르면 안된다고 하는데, 이 연수를 통해 주식에 대한 기초 및 전반적인 이해를 할 수 있어
좋았습니다. 아직 주식을 하고 싶어도 겁이 나거나 엄두가 안나는 분에게 이 연수를 추천해드리고 싶습니다.",1,1,-1,1,1,-1,-1
4461,"메타버스 나이가 드니 세상을 따라가지 못하는 것 같아 들었습니다.
유용한 연수입니다.",1,1,1,1,1,-1,-1
4462,"만화로 배울 수 있어 더 좋아요. 좋아하는 웹툰으로 영어를 공부하니 일석이조입니다.
좋은 아이디어 같아요.",1,1,-1,1,1,-1,-1
4463,"아주 유용한 연수 학교에서 이것 저것 너무 많이 요구해서 어떤 연수를 들어야할지도 모르겠는데
핵심만 모아서 연수가 있어 너무 좋습니다.
매년 듣고 싶습니다.",1,1,1,1,1,-1,1
4464,좋아요 좋아요,1,1,1,1,1,-1,1
4465,좋아요 좋아요.,1,1,1,1,1,-1,-1
4466,연수를 마치고 좋은 강의를 들었습니다. 학교 수업에 적용하여서 수업을 진행 하면 좋을 것 같습니다.,1,1,1,1,1,-1,-1
