,text,score,jaehyeong/koelectra-base-v3-generalized-sentiment-analysis,klue/bert-base,matthewburke/korean_sentiment,monologg/koelectra-base-v2-discriminator,skt/kogpt2-base-v2,beomi/kcbert-large
2037,"과학 이야기=인간의 발전 이야기 제가 과학에는 관심은 있지만 어려운 분야로 느껴서인지 쉽게 다가가진 못했어요. 연수를 들으며 미리 배송왔던 교재(통통한 과학책)을 함께 봤어요! 책도 나름 좋았지만 아무래도 강의에서 강사님이 말씀하시는 것들이 이야기하듯 술술 말해주셔서 훨씬 듣기가 좋았어요.
이번 연수를 들으면서 놀랐던 것이 이런 물리, 화학, 생물, 지구과학이라는 과학의 발전은 인간역사의 발전이라는 것을 그리고 이것을 알고나니 훨씬 세계사를 이해하기 쉬었다는 것이었어요! 그래서 역사공부하듯이 재밌게 연수르 들었습니다.
저같은 과학이 낯설게 느껴지는 분들이면 도움이 많이 될 것 같습니다!",1,1,0,1,0,0,-1
2038,"단순한 영어 패턴, 큰 효과 자주 사용하고 단순한 영어 패턴을 다룬 연수이지만, 활용도는 100%라고 생각합니다. ^^ 다른 관련 영어 연수도 듣고 싶어요!",1,1,0,1,0,0,0
2039,코로나 시대 힐링 연수 코로나 시대 힐링 연수입니다! 좋은 연수 내용으로 큰 도움이 되었습니다.,1,1,0,1,0,0,0
2040,많이 배울 수 있는 시간이었어요. 상식이 부족한 편이어서 아이들 가르칠 때 고민이 되었는데 이번 연수를 통해서 인문학적 교양을 넓힐 수 있어서 좋았어요,1,1,0,1,0,0,0
2041,"교과연계 진로 수업 진로교사들은 이미 알고 있는 내용이 대부분 이지만, 일반교과 선생님들이 각 교과 수업과 진로교육을 연계하여 활용할 수 있도록 되어있어서 도움이 될 것 같습니다. 또한 커리어넷, 워크넷, 꿈길 사이트 활용 등의 내용이 포함되어 있어서 유익하였습니다.",1,1,0,1,0,0,0
2042,"알찬 진로 연수였습니다. 진로교육에 대해 진지하게 생각하게 되는 연수였습니다.
다음에도 또 듣고싶네요",1,1,0,1,0,0,0
2043,아이들을 이해하는데 좋은 연수 아이들의 감정을 이해할 수 있는 미술 관련 활동을 자세히 다룬 연수라서 교육 현장에서 큰 도움이 되는 연수라고 생각합니다.,1,1,0,1,0,0,0
2044,"목소리도 좋으시고 강의도 잘하세요. 말 그대로 기초적인 내용이지만, 기초를 다질 수 있어서 좋습니다.",1,1,0,1,0,0,0
2045,편안하게 들을 수 있는 연수 연수 과정 중에 스트레스 받지 않고 편안한 마음으로 들을 수 있는 연수입니다.,1,1,0,1,0,0,0
2046,유익한 재무설계 본 강의를 듣고 다시 나의 재무지표를 돌아보는 시간이 되었습니다. 앞으로 좀더 경제 공부를 해 보는 시간을 갖도록 노력해야 되겠네요.,0,1,0,1,0,0,0
2047,연수 강추 초저학년의 남학생들을 지도하는데 실제적인 도움이 많이 되었음. 실제 아들을 키우며 남학생들을 지도해 본 경험이 많은 강사선생님의 솔직하며 담담한 강의 내용이 여학생들에 비해 다루기 힘든 남학생을 이해하는데 도움이 됨. 한번쯤 꼭 들어봐야하는 연수,1,1,0,1,0,0,0
2048,"강추 강추 진로는 진로시간에만 배우는 거야라는 나의 편협한 생각을 깨고 진로교육은 특정 시간이 아니라 전 교과에서 이루어지는 것임을 확인하고 확인했던 시간이었습니다.
명쾌한 강의, 깔끔한 교안, 다양한 사례 나누기 등을 통해서 수업의 전문성도 얻게 되었습니다. 문의사항을 물어 보면 빠른 답변, 친절한 해결....보기 드문...대만족한 연수였습니다, 감사합니다.",1,1,0,1,0,0,0
2049,"그림 좋아하시는 선생님들~ 저는 손재주가 없어서 보기만 했는데요~T.T
손그림 좋아하시는 선생님들 보시고 학급 아이들에게 적용하시면 좋을듯합니다.
재미난 연수 올려 주셔서 감사합니다.",1,1,0,1,0,0,0
2050,"대혜자인 연수!!! 손그림 그리기에 필요한 재료도 보내주시고, 저처럼 똥손인 사람도 쉽게 활용할 수 있는 기초를 알게 되어서 좋았어요! 강추합니다!!!",1,1,0,1,0,0,0
2051,"인문학의 재미를 느꼈어요 길을 주제로 하는 이야기에 흠뻑 빠지는 시간이었습니다.

평소 크게 관심을 두지 않는 주제였으나 연수를 통해 내가 다니는 길에는 어떤 의미가 있으며, 내가 사는 고장의 길과 시간, 역사 등에 대해 생각해 보는 시간을 가지는 기회가 되었습니다.

잘 알려진 곳 뿐 아니라 낯선 곳을 접하며 연수에서 다룬 장소나 공간, 길을 찾아가는 테마를 여행을 가보고 싶어지네요.

인문학의 범위를 더 넓게 이해하면서 지리의 묘미를 느끼게 되었다는 점에서 유익한 연수였습니다.",1,1,0,1,0,0,0
2052,"즐겁고 새로운 지리 이야기였습니다. 오랜만에 즐겁고 풍성한 연수를 수강하여 참 만족스러웠습니다.
지리 분야는 제 전공 분야가 아닐 뿐더러 학창 시절 많이 어려워했던 부분이 커서 과연 잘 따라갈 수 있을지 자신이 없었는데
친숙한 작품들을 통해 숨겨진 지리적 요소 및 상황, 배경, 생각지도 못한 새로운 지식이나 이야기들 속에서 지적 성장을 경험한 시간이 되었습니다.
저 뿐 아니라 제가 가르치는 아이들에게도 유익한 정보와 흥미있는 내용들이 많아서 이를 수업에 접목해보고 싶은 생각이 듭니다.
또한 교재도 제공받아서 연수를 듣는 부분에 있어서도 많은 도움을 받아서 좋았습니다.
다른 선생님들에게도 추천하고 싶은 연수로 기억에 많이 남을 것 같습니다.",1,1,0,1,0,0,-1
2053,이해하기 쉬운 패턴잉글리쉬 이해하기 쉽고 기억하기 쉬운 연수였습니다. 감사합니다~^^,1,1,0,1,0,0,0
2054,"진로교육의 중요성을 인식하고, 각 교과 수업에 적용하자! 교과수업에 활용하는 진로교육이라는 유익한 연수를 수강한데 대해 우선 감사의 인사드리며, 또한, 진로와 직업교과에서의 진로수업만이 아니라, 자유학기제의 도입 목적을 인식하고, 각 교과에서 진로교육의 중요성을 인식하여 적용한다면, 후세들이 미래에 대비한 진로 역량을 갖춰 행복한 미래를 준비하리라 사료된다.",1,1,0,1,0,0,0
2055,"선긋기 연습 종이만으로 칭찬 가득 받은 손그림 그리기~^^ 선긋기를 연습한다고 한 종이를 본 1학년 우리반 친구들~~
""선생님 그림 진짜 잘 그린다."" (난 선을 여기저기로 바르게 그었을 뿐인데... 뭘 잘 그렸지?)
""어디어디"" ""어디 그렸는데?""(자꾸 나오지 마라)
""선생님 이건 뭐에요?""(젠팅글이라는 건데 어찌 설명하지)
연습한거라는 말에 ""선생님은 원래 잘 그리는데 연습해야 해요?""(너희가 보기엔 그런거야~)

정말 부끄러운 실력에, 1학년 학생들에게 좀 더 재미있게 다가가기 위해 신청했는데 뭐하나 그리기도 전에 친구들에게 칭찬을 받았습니다.
얼굴을 그리고 간단한 동물을 그리고 마을 꾸미기를 할 땐 마을도 간단하게 그리니 여기저기서 ""우와~"" ""우와~""
교사의 자신감을 높여주는 손그림그리기~ 감사합니다.^^",1,1,0,1,0,0,-1
2056,"연수를 듣고 나서~ 정은경 선생님은 통통한 과학을 통해 알고는 있었습니다.

책의 저자의 이야기를 이렇게 들을수 있다는 자체가 너무 좋았습니다.

강의 하시는 열정과 과학사를 통해 내용을 쉽게 전달하려는 모습이 보이네요..

잘 들었구요 많은 도움이 되었습니다.. 감사합니다.",1,1,0,1,0,0,0
2057,"부담없지만 유익한 연수 부담없지만 도움이 많이 되는 유익한 연수였습니다.
건강에 대한 기본적인 상식이 많이 쌓였습니다.

특히,
간헐적 단식, 보충제 관련한 다이어트 부분과
비타민 부분은 많은 도움이 되었습니다.

연수를 통해 알게된 내용을 가지고
앞으로도 건강한 삶을 유지하고 싶습니다.",1,1,0,1,0,0,0
2058,"흥미로운 과학사를 접하는 시간이었습니다. 과학과는 거리가 먼 교과를 담당하고 있기에 어려울까봐 연수를 신청하면서도 걱정이 많았습니다.

교재도 받았으나 내용보다는 그림에 겁먹기도 했고요.

그러나 차분히 연수해주시는 선생님의 이야기에 절로 빠져들면서 과학사의 묘미를 느끼는 시간이었습니다.

또 평소 들어만 봤던 과학의 개념이나 과학 용어를 접하며 의미를 알게 되면서, 혹은 내 주변에서 접했던 과학적 요소들을 통해 과학이 실생활과 밀접하며 참 흥미로운 교과라는 사실을 발견했습니다.

과학이 흥미롭고 실생활에 꼭 필요하다는 점에서 문이과 통합 과정 속 제 수업에도 충분히 활용하여 학생들에게 도움이 되는 수업을 설계해봐야겠다는 생각을 하게되었습니다.",1,1,0,1,0,0,0
2059,"연수 후기 실제 수학수업을 어떻게 진행했는지 관련 동영상을 볼 수 있어서, 아이들 수학지도에 도움이 되었습니다.",1,1,0,1,0,0,0
2060,자존감수업 수업에서 교사의 자존감은 가장중요합니다. 자존감을 통해 수업에 집중할수 있습니다.,1,1,0,1,0,0,0
2061,"원하던 강의 원래 손그림을 좋아하는데 소위 말하는 '똥손'이라 그림을 그리는게 늘 부담스러웠습니다. 그래서 그저 잘 그리는 사람을 부러워하고 책을 사서 따라해 보려고도 노력해도 따라그리기조차도 원래 그리려던 대상과 다르게 그려지기에 스스로에게 화가 나서 포기하고 있던 상태였습니다.
그러던 중에 이 연수를 알게 되었고 너무도 친절하게 하나하나 설명해 주시는 강사님 덕분에 '나도 할 수 있겠구나!'하는 자신감을 갖게 되었습니다.
연수를 보면서 강사님과 함께 하나하나 따라그려볼 때는 조금 알 것 같았는데 연수가 끝나고 나니 또 가물가물하네요.ㅠㅠ
재수강 기간이 끝나기 전에 다시 한 번 더 강의를 복습하고 틈틈이 손그림을 연습해서 학생들에게 시각적으로도 재미있고 기억에 오래 남는 수업을 제공하고 싶습니다.",1,1,0,1,0,0,0
2062,자존감 수업 항상 학생을 생각하면서 수업을 준비해야되겠고 또한 나 자신의 자존감을 높이는 계기가 되어야할것 같습니다.,1,1,0,1,0,0,0
2063,여행인문학 여행을 통해 다양한 삶을 체험할수 있어서 좋은 연수였던것 같습니다.,1,1,0,1,0,0,0
2064,여성건강 여성의 건강을 통해 다양한 질병을 알고 이에 대처하는 방법을 알게되었습니다.,1,1,0,1,0,0,0
2065,톡톡한국사 한국사를 통해 다양한 삶을 알아보는 좋은기회가 된것 같습니다.,1,1,0,1,0,0,0
2066,정말 꿀팁같은 연수...^^ 컴퓨터로는 한글과 인터넷만 할 수 있을 정도로 컴맹인데...온라인 수업이 확대되면서 겁이 날 정도로 걱정이 많이 되었습니다. 어떻게 온라인 수업을 해야할지...자료는 어떻게 제작해야 할지...여러 가지로 복잡했는데...이번 연수로 고민 해결...^^ 정말 옆반 선생님 같은 선생님들께서 알려주시는 꿀팁으로 온라인 수업에 한 걸음 다가갈 수 있을 것 같습니다. 나이가 좀 있어도 젊은 쌤들 못지않게 도전~!! ^^ 앞으로 자신감 무장...아이들에게 더욱 적극적으로 다가가는 교사 되겠습니다....좋은 연수 개설해 주신 티셀파 연수원...그리고 강사 선생님들게 진심으로 감사드립니다...(완벽한?!! 실제를 위해 다시 복습 들어갑니다~~~ ^^),1,1,0,1,0,0,-1
2067,"남학생 탐구 남학생들은 여학생과 다르다라는 것은 학생들을 지도하다보면 어렵지 않게 느끼고 접할 수 있다. 하지만 이러한 사실들을 직접 교육 현장에서 지도하시는 담임 선생님께서 경험담을 이야기해 주시면서 하나씩 소개하여 주십니다. 강의 계획서를 보시면 남학생들의 탐구 일대기를 보실 수 있으실 겁니다. 학교 현장의 남학생을 지도하시는 선생님 뿐만 아니라 댁에서 남자 아이를 키우는 부모님들의 육아 지도서로도 좋을 것 같습니다.

요즘 같이 남학생과 여학생의 비율이 불균형하거나 남학생들이 여학생화 되어가는 상황에서는 더더욱 이 연수가 도움되실 것 같습니다. 남학생은 남학생대로의 특성대로 여학생은 여학생대로의 특성대로 태어나서 자신만의 고유한 특성을 발산하며 지키고 가꾸면서 살아갈 수 있도록 교사는 도와줄 수 있는 남학생 탐구 강의라고 생각하시면 됩니다.

선생님들의 연수 선택에 탁월한 선택이었다고 생각하실 수 있습니다. 추천드립니다.",1,1,0,1,0,0,0
2068,지리를 통한 문학 이해하기 문학에 등장하는 지역에 대한 해석을 이해할 수 있는 기회가 되어 좋았습니다.,1,1,0,1,0,0,0
2069,여성 건강 건강의 중요성에 대해 알게되었습니다.,1,1,0,1,0,0,0
2070,패턴으로 영어 익히기 패턴을 외우면 영어가 저절로 되는 연수입니다. 열심히만 하면 영어 실력을 향상시킬 수 있을거에요. 여러가지 패턴을 익히고 응용하기 좋습니다.,1,1,0,1,0,0,0
2071,그림 그리는게 두렵지 않아요. 그림 그리는게 두렵지 않아요.,1,1,0,-1,0,0,0
2072,역사와 함께 하는 과학 학생들에게 '그림으로 보는 과학의 숨은 역사'라는 책을 추천하면서 역사와 관련된 내용을 설명하면서 과학을 이해시키고자 수업을 하고 있습니다. 이 강의를 통해 다양한 자료를 얻을 수 있는 기회가 되었다고 생각합니다.,1,1,0,1,0,0,0
2073,역사 수업 역사 수업은 언제나 즐겁게 볼수 있어서 좋습니다.,1,1,0,1,0,0,0
2074,자존감 세우기 자존감을 세우는 기회가 되었습니다.,1,1,0,1,0,0,0
2075,독서하는 방법 독서하는 방법을 이해하는데 도움이 되었습니다.,1,1,0,1,0,0,0
2076,아이를 이해하는데 유익해요~ 학급에 생활지도가 어려운 남학생이 있는데 아이의 마음을 살피는데 많은 도움이 될 것 같습니다.,1,1,0,1,0,0,0
2077,만성 질병의 심각성 만성 질병의 심각성을 이해하고 조심하는데 도움이 되었습니다.,1,1,0,1,0,0,0
2078,"진로교육을 위한 다양한 분야에 대하여 알 수 있어 좋았음 교육 내용도 좋았고, 자료실에 올려준 교안도 필요한 부분을 깔끔하게 정리하여 현장에서 활용도 높게 작성되어 있어 좋았음.",1,1,0,1,0,0,0
2079,과학 수업에 활용 학생들에게 과학 수업시간에 하나씩 썰로 풀어주기 좋아요~ 태양계와 별 단원 등 과학 관련 차시에 하나씩 이야기 해주세용~,1,1,0,1,0,0,0
2080,알기 쉽게 설명 이 연수를 통해 문법을 체계적으로 정리할 수 있었어요. 다시 또 듣고 싶은 연수입니다. 기초 공사를 영어 문법으로 단단히 하고 영어 공부를 하면 실력상승입니다.,0,1,0,1,0,0,0
2081,"첫 영어 교사에게 딱 맞는 연수 영어 교사는 처음입니다.
영어를 좋아해서, 잘 해서라기 보다는 업무를 맡아서 불가피한 조치였어요. 영어라니.. 정말 긴장됐는데 핵심표현 연수를 듣고 많은 용기를 가지게 되었습니다.
일단 영어에 익숙해지는 데에 성공했고 이런 기본 표현은 어디든 사용할 수 있고 응용할 수 있어서 아이들과의 수업, 원어민교사와의 교류에서 골고루 사용할 수 있었어요.
덕분에 업무와 수업이 다 걱정이었는데 수업에 대한 걱정을 조금은 덜 수 있었습니다.
좋은 연수 열어줘서 감사하고 쉬운 내용을 더욱 쉽게 알려주셔서 감사해요.",1,1,0,1,0,0,0
2082,심층 다큐 같은 연수 연수 내용도 훌륭했지만 무엇보다 그 내용을 전달하시는 분들의 스토리텔링 능력에 감탄했습니다. 많은 분들이 수강하셨으면 좋겠어요 ^^,1,1,0,1,0,0,0
2083,쉽게 따라할 수 있어요 차근차근 쉽게 따라할 수 있는 영어 표현들을 익힐 수 있었습니다^^,1,1,0,1,0,0,0
2084,"매우 유익한 연수였습니다 수업에 꼭 필요한 손그림 그리기를 연수로 들을 수 있어서 매우 좋았습니다.
학습내용을 칠판에 손그림으로 그려서 보여줄 때 아이들이 매우 좋아하는 것을 보고 좀 더 잘 그릴 수 있으면 좋겠다는 생각을 늘 했었는데 이연수를 수강한 것이 많은 도움이 되었습니다. 반복해서 들으면서 실력을 키워야겠어요 ^^",1,1,0,1,0,0,0
2085,영어 학습은 항상 티셀파에서 티셀파만큼 영어연수를 잘 제공하는 곳은 없습니다. 항상 영어연수는 티셀파 애용하고 있어요,1,1,0,1,0,0,0
2086,꿀팁 중의 꿀팁 코로나로 인해 온라인 학습이 활성화되면서 교사의 온라인 수업 기법이 강화되고 있는 시점에 아주 유용한 연수입니다. 이것저것 기계를 다루지 못하는 저로서는 매우 큰 꿀팁을 얻었습니다.,1,1,0,1,0,0,0
2087,깔끔헌 구성 인문학에 대한 깊이 있는 이해가 되었습니다 인문학에 관심이 있으신 분들은 수강하시길 추천드립니다 내용도 슂게 다가설수 있었으며 학생들에게 이야기 줄 거리도 많았습니다^&,1,1,0,1,0,0,0
2088,심층 다큐 같은 연수 연수 내용도 훌륭했지만 무엇보다 그 내용을 전달하시는 분들의 스토리텔링 능력에 감탄했습니다. 많은 분들이 수강하셨으면 좋겠어요 ^^,1,1,0,1,0,0,0
2089,"참 쉽죠? 밥 로스 아저씨가 생각났습니다. 밥 로스 아저씨의 그림 보려고 EBS 틀어놨던 추억이 떠오르며 신청한 연수.
스스로의 그림 실력을 알고있었기에 큰 기대없이 일단 배워보자는 마음으로 시작한 연수였고 역시나 예상대로 따라하기가 생각보다 쉽지 않았습니다. 그래도 연수 중간중간 정지 시켜가며 따라그리면 그나마 좀 비슷한 결과가 나왔고 만족스럽습니다!!
'선생님 그림 엄청 잘 그려요!'라고 말하는 순진한 학생들에게 그동안 양심이 약간 찔러왔는데 이번 연수 후 나름 솜씨 좀 부려볼 수 있을 것 같습니다. 선생님이 최고라고 말하며 따라와주는 고마운 학생들 덕에 교사가 연수도 더 열심히 받게 되었습니다.
학창시절 학생으로서는 미술시간에 칭찬받지는 못했지만, 교사가 된 후 미술시간에 학생들의 '우와~'하는 소리와 초롱초롱한 눈빛에 교사로서는 칭찬을 받는 듯한 기분입니다.",1,1,0,1,0,0,0
2090,수업에 대해 새롭게 생각하게 된 계기 그동안의 수업을 되돌아보게 되었습니다.,1,1,0,1,0,0,0
2091,"온작품 읽기 이제 알 거 같아요 연수 듣기 전에 온작품 읽기 막막했는데, 이제 좀 알거 같아요. 티셀파 연수원 많은 도움 됐습니다.",1,1,0,1,0,0,0
2092,"이 연수 진짜 꿀팁이네요~ 온라인수업이 강조되면서 활용할수 있는 여러 프로그램과 툴들을 알려주셔서 너무 유익한 수업이었습니다. 덕분에 몰랐던 최신용어(보이로그,카드뉴스 등)들도 새롭게 알게되고 이 연수로 인하여 한발짝 앞선거 같은 기분이 듭니다.
파워포인트에서 이미지를 만들어내는 수업을 아이들에게도 가르쳐주고 실습하게 했더니 무척 좋아하네요.
아이들고 컴퓨터 수업을 많이 좋아하는데 이런 팁을 적용할 수 있어서 정말 좋았습니다.
선생님들이 또 직접 현장에서 활용해보시고 가르쳐주시는 거라 더욱더 유용하네요.
학생들에게도 눈높이를 맞춰야 하듯이 교사에게도 눈높이를 맞추어 강의를 해주셔서 한 수업 하나하나 메모해가며 잘 들었습니다. 이렇게 열심히 들은 강의는 처음이에요!
감사합니다^^",1,1,0,1,0,0,0
2093,좋은 정보가 많은 유익한 연수 평소 꾸준한 건강관리의 필요성을 느꼈습니다.,1,1,0,1,0,0,0
2094,나도 현대인이니까 걱정되네요 평소 꾸준한 건강관리의 필요성을 느꼈습니다.,1,1,0,1,0,0,0
2095,"덕분에 미술 수업에 자신감이 생깁니다! 다양한 미술 수업을 어떻게 하면 잘 풀어갈 수 있을까 소개한 연수입니다.

미술 수업에 자신감이 생깁니다.",1,1,0,1,0,0,0
2096,"디지털과 아날로그의 만남 21세기는 AI시대라고 합니다. 모든 작업을 컴퓨터로하기 때문에 편하지 아나롤그도 포기할 수가 없습니다.
그런 의미에서 저에게는 이번 연수가 큰 의미가 있었습니다. 특히 저에게는 손그림을 그리고 싶지만 자신이없었습니다.
하지만 이번 연수를 듣고 차근 차근 준비하고 연습하면 앞으로 손그렘에 자신감이 생길 것 같습니다",1,1,0,1,0,0,0
2097,"연구보고서 작성 방법에 대해 알게 되었어요. 연구 보고서 작성이 막막했는데, 덕분에 해법을 알아갑니다^^",1,1,0,1,0,0,0
2098,체육 수업을 살려요 체육 수업 시간에 활용할 수 있는 다양한 활동들이 탑재되어 있어요. 이해하기 쉬워서 수업시간에 적용하기 쉽게 구성이 되어 있네요.,1,1,0,1,0,0,0
2099,"교과서 속 세계문화유산 연수 후기 교과서 속에서도 많이 접하고, 일상생활에서도 현장체험학습 또는 가족 단위로 여행을 많이 가는 지역에 있는 세계문화유산에 대한 지식과 융합수업 가이드를 얻을 수 있는 좋은 수업이었습니다.
아는만큼 보인다고, 다음 현장체험학습 인솔이나 가족 여행 시 해당 연수 내용을 한번 더 복습하고 가면 좋을 것 같습니다.",1,1,0,1,0,0,0
2100,유익한 연수 간단한 문법과 관계지어 재미있는 연수가 진행되어 유익하였어요,1,1,0,1,0,0,0
2101,놀이 수업 외부적인 요인에 의해 체육을 하지 못하는 경우가 생겼을 때 실내에서 할 수 있는 다양한 놀이 레시피가 있네요. 규칙들을 조금 수정하면 쉽게 교실에서도 활동할 수 있는 놀이들이 있습니다. 잘 활용하셔서 학생들과 즐거운 학교생활을 하시길 바랍니다.,1,1,0,1,0,0,0
2102,"해볼만한 손그림 손재주가 없는 저로서는 새로운 도전.
재미있는 연수였습니다",1,1,0,1,0,0,0
2103,세계문화유산 강의를 통해서 세계의 문화유산의 소중함에 대해 한번더 생각해볼수 있었습니다.,1,1,0,1,0,0,0
2104,정말 교사에게 힐링 빨리 코로나 사태가 끝나서 마음껏 여행을 다닐 수 있게되길~,1,1,0,1,0,0,0
2105,사회 교과 수업에 좋습니다. 교사가 이렇게 먼저 익히고 수업을 하니 수업 내용이 풍부해집니다.,1,1,0,1,0,0,0
2106,"재밌고 부담없이 연수 들었어요. 항상 머릿속으로는 영어문장을 생각하지만
혹시 틀릴까봐 말로는 잘 안나와서 벙어리처럼 어버버대는 일이 많았는데
재밌고 쉬워서 부담없이 연수 들었습니다.",1,1,0,1,0,0,0
2107,여행인문학 여행을 통해 힐링을 할수있는 좋은 기회가 된것 같습니다.,1,1,0,1,0,0,0
2108,독립운동 따라가기 독립운동의 역사적 사실을 이번 연수를 통해 잘 알아봤습니다. 감사합니다.,1,1,0,1,0,0,0
2109,어렵지만 도움 많이 되었어요. 한국사에 대한 나의 능력을 돌아볼 수 있는 기회가 되어 좋았습니다. 어렵지만 조금씩 조금씩 알아가는 기쁨을 준 연수라 생각됩니다. 좀더 노력하여 만점의 그날까지...^^,1,1,0,1,0,0,0
2110,아이들의 심리를 파악할 수 있는 그림검사 실제 미술시간에 활용함으로써 아이들의 심리상태를 파악할 수 있어서 유용했습니다! 아이들 뿐만 아니라 저 스스로도 검사에 임함으로써 스스로를 돌아보는 자료로도 활용할 수 있어 좋았습니다!^^,1,1,0,1,0,0,0
2111,"위기의 영웅들 위기에 빠진 나라를 구한 의병, 개인의 이해관계를 떠나 나라를 구하겠다는 일념이 필요한 시기가 아닌가 생각됩니다.",1,1,0,1,0,0,0
2112,"유용하고 재밌는 연수입니다. 이모티콘처럼 단순간단 그림이 인기있는 요즘인데도 그림에 대한 부담이 항상 있었습니다. 잘그려야 한다는 마음에 사로잡혀 수업시간에 잘 활용을 못했는데 연수에 나오는 도형그림을 활용해서 연습하고 조금씩 수업에 적용하고 있습니다. 확실히 아이들의 집중도가 높아지는 것을 느낍니다. 주제의 핵심만 넣으면 그림이 완성되는 재미도 체험중입니다. 또한 파워포인트가 이렇게 다양한 그리기 기능이 있었는지 몰랐습니다.ㅎㅎ 단축기와 옵션 기능들을 많이 배웠습니다. 이런 기능들도 연습해서 간단한 이미지와 문서틀을 만들어 보고 있습니다. 앞으로도 숙달될 정도로 연습해보려구요.
부탁드릴 점은 요약정리된 강의자료가 문서로 있었으면 좋겠습니다.",1,1,0,1,0,0,0
2113,"손 그림과 파워포인트 둘 다 배울 수 있는 연수 매우 유용합니다.
손 그림 연습하기에 너무 좋습니다.
또 파워포인트도 딱 필요한 부분이 잘 나와있어서 유용합니다.",1,1,0,1,0,0,0
2114,"이름없이 빛도없이 나라를 위했던 기억해야할 이름들 이 연수를 들으며 드라마 미스터션샤인이 생각났습니다. 그중 마음을 울렸던 명대사는 고애신이 한 말입니다. ""나도 그렇소. 나도 꽃으로 살고 있소. 다만 나는 불꽃이오. 거사에 나갈 때마다 생각하오. 죽음의 무게에 대해. 양복을 입고 얼굴을 가리면 우린 얼굴도 이름도 없이 오직 '의병'이오. 그래서 우리는 서로가 꼭 필요하오. 할아버님껜 잔인하나 그렇게 환하게 뜨거웠다가 지려하오. 불꽃으로. 죽는 것은 두려우나 난 그리 선택했소.""
이름없이 빛도없이 나라를 위해 바친 여러 희생들이 있습니다. 우리는 잊지말아야하고 기억해야 합니다. 아이들에게도 그 이름들을 가르쳐 계속 전해져가야합니다. 그것이 그들을 위한 후손들의 예우라고 생각합니다. 이번 연수를 통해서 그들의 이름들을 다시 되짚어볼 수 있어 좋았습니다. 현직 선생님들께 모두 추천해드리고 싶습니다. 구국계몽운동 연수와 함께 들으시면 연결이 더 잘되리라 생각됩니다.",1,1,0,1,0,0,0
2115,"스토리텔링에 대해 기대했다면 조금은 아쉬운 연수 만족도 높았다는 연수후기를 남기고 싶었지만
보다 많은 선생님들께 실제적으로 도움이 될 수 있도록
솔직한 연수후기 몇 자 적어봅니다.


어떻게 하면 재미있는 수학수업을 할 수 있을까 기대하며 신청한 연수였는데 듣고보니 '스토리텔링'보다는 수학 내용 자체에 포커스가 놓여진 것 같아 조금 아쉬웠습니다.
물론 스토리텔링과 수학 수업 내용을 관련지어 설명해주는 부분도 있었으나 그 내용이 주된 부분은 아니었던 것 같아요.
또한 정비례, 반비례등 현행 교육과정 흐름과 떨어진 부분도 있어 업데이트가 필요할 듯 합니다.
조금 더 발전하는 티셀파 연수를 기대합니다.",0,-1,0,0,0,0,0
2116,만성질병 건강은 아무리 말을 해도 지나치지 않습니다. 좋은 연수를 듣고 건강에 유의하겠습니다.,1,0,0,1,0,0,0
2117,나라를 구한 역사이야기 학교수업 현장에 필요한 내용을 구국계몽운동과 연결해 사적지를 중심으로 학습하게 되니 더 기억에 잘 남습니다. 학급아이들에게도 실제 장소와 연계하여 지도하니 더 집중하여 듣는 모습을 보게 됩니다. 저명한 강사님들의 더할 나위없는 구체적인 설명과 시각자료 모두 연수를 더 돋보이게 하네요. 현직에 계신 모든 선생님들이 들었으면 좋겠다는 생각이 드는 연수입니다. 선생님들 모두에게 추천드립니다 :),1,1,0,1,0,0,0
2118,"재미있는 한국사 학창 시절 역사 수업을 정말 별로 좋아하지 않았는데..
교사가 되고 근현대사 수업을 하려니 아는 것이 거의 없어 40분 수업을 위해 3시간씩 공부하곤 했었습니다ㅠㅠ 벼락치기 말고 체계적으로 공부해보고 싶어 김준우 선생님의 연수를 신청해보았는데 정말 귀에 쏙쏙 머리에도 쏙쏙 들어오는 연수라 만족하였어요~ 덕분에 앞으로 역사 수업은 문제 없을 것 같아요^^",1,1,0,1,0,0,0
2119,"근현대사의 시각을 넓혀준 연수 고등학교 시절 근현대사는 교과서도 몇 쪽 되지 않고 시험에서도 비중이 적어 공부를 제일 소홀히 했었던 것 같습니다. 그에 따라 관심도 많지 않았었고 아는 것은 더더욱 적었지요. 이번 연수를 통하여 알지 못했던 역사적 사실도 많이 깨우치게 되었고, 특히나 잘 몰랐던 의병장, 의병의 활동들을 자세하게 알게되어서 학생들을 지도할 때에도 스키마로 많은 역할을 해주리라 믿습니다. 많은 선생님들께 추천해드리고 싶은 연수입니다.",1,1,0,1,0,0,0
2120,좋은 연수였습니다. 학교 진로교육에 대해 체계적으로 알 수 있었습니다.,1,1,0,1,0,0,0
2121,"간단하고 재미있는 실험을 알려주네요. 과학전담이라서 선택한 연수였는데
어린 자녀와 집에서 할 수 있는 간단하고 재미있는 실험을 많이 알려주어 좋아요. 설명이 친절하고 천천히 이야기해주셔서 편하게 들었습니다.",1,1,0,1,0,0,0
2122,유익해요 고학년 생활지도에 도움이 되는 유익한 연수에요~,1,1,0,1,0,0,0
